ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,OrderQuantity,SalesAmount
217,20210103,20210115,20210110,16944,SO51271,1,34.99
234,20210103,20210115,20210110,16944,SO51271,1,49.99
463,20210103,20210115,20210110,16944,SO51271,1,24.49
372,20210103,20210115,20210110,19418,SO51272,1,2443.35
540,20210103,20210115,20210110,19418,SO51272,1,32.60
378,20210103,20210115,20210110,19341,SO51273,1,2443.35
487,20210103,20210115,20210110,19341,SO51273,1,54.99
372,20210103,20210115,20210110,25779,SO51274,1,2443.35
529,20210103,20210115,20210110,25779,SO51274,1,3.99
540,20210103,20210115,20210110,25779,SO51274,1,32.60
359,20210103,20210115,20210110,11265,SO51275,1,2294.99
485,20210103,20210115,20210110,11265,SO51275,1,21.98
222,20210103,20210115,20210110,11265,SO51275,1,34.99
359,20210103,20210115,20210110,11136,SO51276,1,2294.99
485,20210103,20210115,20210110,11136,SO51276,1,21.98
472,20210103,20210115,20210110,11136,SO51276,1,63.50
363,20210103,20210115,20210110,11278,SO51277,1,2294.99
217,20210103,20210115,20210110,11278,SO51277,1,34.99
565,20210103,20210115,20210110,27766,SO51278,1,742.35
222,20210103,20210115,20210110,27766,SO51278,1,34.99
234,20210103,20210115,20210110,27766,SO51278,1,49.99
569,20210103,20210115,20210110,20716,SO51279,1,742.35
217,20210103,20210115,20210110,20716,SO51279,1,34.99
582,20210103,20210115,20210110,18468,SO51280,1,1700.99
489,20210103,20210115,20210110,18468,SO51280,1,53.99
581,20210103,20210115,20210110,18697,SO51281,1,1700.99
361,20210103,20210115,20210110,11008,SO51282,1,2294.99
477,20210103,20210115,20210110,11008,SO51282,1,4.99
478,20210103,20210115,20210110,11008,SO51282,1,9.99
480,20210103,20210115,20210110,11008,SO51282,1,2.29
604,20210103,20210115,20210110,24386,SO51283,1,539.99
538,20210103,20210115,20210110,24386,SO51283,1,21.49
529,20210103,20210115,20210110,24386,SO51283,1,3.99
386,20210103,20210115,20210110,22667,SO51284,1,1120.49
234,20210103,20210115,20210110,22667,SO51284,1,49.99
353,20210104,20210116,20210111,12397,SO51285,1,2319.99
478,20210104,20210116,20210111,12397,SO51285,1,9.99
588,20210104,20210116,20210111,16311,SO51286,1,769.49
536,20210104,20210116,20210111,16311,SO51286,1,29.99
528,20210104,20210116,20210111,16311,SO51286,1,4.99
480,20210104,20210116,20210111,16311,SO51286,1,2.29
374,20210104,20210116,20210111,24883,SO51287,1,2443.35
222,20210104,20210116,20210111,24883,SO51287,1,34.99
225,20210104,20210116,20210111,24883,SO51287,1,8.99
357,20210104,20210116,20210111,11335,SO51288,1,2319.99
485,20210104,20210116,20210111,11335,SO51288,1,21.98
480,20210104,20210116,20210111,11335,SO51288,1,2.29
357,20210104,20210116,20210111,11084,SO51289,1,2319.99
480,20210104,20210116,20210111,11084,SO51289,1,2.29
359,20210104,20210116,20210111,11445,SO51290,1,2294.99
478,20210104,20210116,20210111,11445,SO51290,1,9.99
363,20210104,20210116,20210111,11447,SO51291,1,2294.99
478,20210104,20210116,20210111,11447,SO51291,1,9.99
477,20210104,20210116,20210111,11447,SO51291,1,4.99
355,20210104,20210116,20210111,11058,SO51292,1,2319.99
487,20210104,20210116,20210111,11058,SO51292,1,54.99
353,20210104,20210116,20210111,11060,SO51293,1,2319.99
591,20210104,20210116,20210111,17512,SO51294,1,564.99
535,20210104,20210116,20210111,17512,SO51294,1,24.99
480,20210104,20210116,20210111,17512,SO51294,1,2.29
573,20210104,20210116,20210111,24425,SO51295,1,2384.07
222,20210104,20210116,20210111,24425,SO51295,1,34.99
382,20210104,20210116,20210111,19417,SO51296,1,1120.49
222,20210104,20210116,20210111,19417,SO51296,1,34.99
606,20210104,20210116,20210111,29356,SO51297,1,539.99
538,20210104,20210116,20210111,29356,SO51297,1,21.49
529,20210104,20210116,20210111,29356,SO51297,1,3.99
471,20210104,20210116,20210111,29356,SO51297,1,63.50
605,20210104,20210116,20210111,27949,SO51298,1,539.99
479,20210104,20210116,20210111,27949,SO51298,1,8.99
477,20210104,20210116,20210111,27949,SO51298,1,4.99
574,20210104,20210116,20210111,14775,SO51299,1,2384.07
222,20210104,20210116,20210111,14775,SO51299,1,34.99
376,20210105,20210117,20210112,16702,SO51300,1,2443.35
578,20210105,20210117,20210112,14050,SO51301,1,1214.85
225,20210105,20210117,20210112,14050,SO51301,1,8.99
580,20210105,20210117,20210112,16569,SO51302,1,1700.99
488,20210105,20210117,20210112,16569,SO51302,1,53.99
587,20210105,20210117,20210112,13774,SO51303,1,769.49
478,20210105,20210117,20210112,13774,SO51303,1,9.99
217,20210105,20210117,20210112,13774,SO51303,1,34.99
592,20210105,20210117,20210112,17644,SO51304,1,564.99
225,20210105,20210117,20210112,17644,SO51304,1,8.99
353,20210105,20210117,20210112,11242,SO51305,1,2319.99
355,20210105,20210117,20210112,11333,SO51306,1,2319.99
485,20210105,20210117,20210112,11333,SO51306,1,21.98
480,20210105,20210117,20210112,11333,SO51306,1,2.29
355,20210105,20210117,20210112,11336,SO51307,1,2319.99
478,20210105,20210117,20210112,11336,SO51307,1,9.99
477,20210105,20210117,20210112,11336,SO51307,1,4.99
217,20210105,20210117,20210112,11336,SO51307,1,34.99
598,20210105,20210117,20210112,18958,SO51308,1,539.99
477,20210105,20210117,20210112,18958,SO51308,1,4.99
478,20210105,20210117,20210112,18958,SO51308,1,9.99
480,20210105,20210117,20210112,18958,SO51308,1,2.29
484,20210105,20210117,20210112,18958,SO51308,1,7.95
599,20210105,20210117,20210112,15553,SO51309,1,539.99
478,20210105,20210117,20210112,15553,SO51309,1,9.99
477,20210105,20210117,20210112,15553,SO51309,1,4.99
214,20210105,20210117,20210112,15553,SO51309,1,34.99
353,20210105,20210117,20210112,11328,SO51310,1,2319.99
580,20210105,20210117,20210112,22940,SO51311,1,1700.99
491,20210105,20210117,20210112,22940,SO51311,1,53.99
225,20210105,20210117,20210112,22940,SO51311,1,8.99
574,20210105,20210117,20210112,28207,SO51312,1,2384.07
479,20210105,20210117,20210112,28207,SO51312,1,8.99
477,20210105,20210117,20210112,28207,SO51312,1,4.99
471,20210105,20210117,20210112,28207,SO51312,1,63.50
564,20210105,20210117,20210112,28203,SO51313,1,2384.07
605,20210105,20210117,20210112,26666,SO51314,1,539.99
479,20210105,20210117,20210112,26666,SO51314,1,8.99
477,20210105,20210117,20210112,26666,SO51314,1,4.99
361,20210105,20210117,20210112,11003,SO51315,1,2294.99
478,20210105,20210117,20210112,11003,SO51315,1,9.99
477,20210105,20210117,20210112,11003,SO51315,1,4.99
225,20210105,20210117,20210112,11003,SO51315,1,8.99
388,20210105,20210117,20210112,19320,SO51316,1,1120.49
489,20210105,20210117,20210112,19320,SO51316,1,53.99
467,20210105,20210117,20210112,19320,SO51316,1,24.49
382,20210105,20210117,20210112,26994,SO51317,1,1120.49
479,20210105,20210117,20210112,26994,SO51317,1,8.99
477,20210105,20210117,20210112,26994,SO51317,1,4.99
604,20210105,20210117,20210112,22432,SO51318,1,539.99
479,20210105,20210117,20210112,22432,SO51318,1,8.99
477,20210105,20210117,20210112,22432,SO51318,1,4.99
463,20210105,20210117,20210112,22432,SO51318,1,24.49
606,20210105,20210117,20210112,28758,SO51319,1,539.99
479,20210105,20210117,20210112,28758,SO51319,1,8.99
477,20210105,20210117,20210112,28758,SO51319,1,4.99
561,20210105,20210117,20210112,24061,SO51320,1,2384.07
541,20210105,20210117,20210112,24061,SO51320,1,28.99
376,20210106,20210118,20210113,18246,SO51321,1,2443.35
479,20210106,20210118,20210113,18246,SO51321,1,8.99
374,20210106,20210118,20210113,12296,SO51322,1,2443.35
484,20210106,20210118,20210113,12296,SO51322,1,7.95
353,20210106,20210118,20210113,11332,SO51323,1,2319.99
222,20210106,20210118,20210113,11332,SO51323,1,34.99
353,20210106,20210118,20210113,11155,SO51324,1,2319.99
353,20210106,20210118,20210113,11083,SO51325,1,2319.99
528,20210106,20210118,20210113,11083,SO51325,1,4.99
537,20210106,20210118,20210113,11083,SO51325,1,35.00
217,20210106,20210118,20210113,11083,SO51325,1,34.99
571,20210106,20210118,20210113,25723,SO51326,1,742.35
222,20210106,20210118,20210113,25723,SO51326,1,34.99
604,20210106,20210118,20210113,27745,SO51327,1,539.99
477,20210106,20210118,20210113,27745,SO51327,1,4.99
472,20210106,20210118,20210113,27745,SO51327,1,63.50
479,20210106,20210118,20210113,27745,SO51327,1,8.99
604,20210106,20210118,20210113,26655,SO51328,1,539.99
571,20210106,20210118,20210113,26312,SO51329,1,742.35
479,20210106,20210118,20210113,26312,SO51329,1,8.99
477,20210106,20210118,20210113,26312,SO51329,1,4.99
490,20210106,20210118,20210113,26312,SO51329,1,53.99
578,20210106,20210118,20210113,28298,SO51330,1,1214.85
222,20210106,20210118,20210113,28298,SO51330,1,34.99
225,20210106,20210118,20210113,24403,SO51331,1,8.99
564,20210106,20210118,20210113,24403,SO51331,1,2384.07
605,20210106,20210118,20210113,21439,SO51332,1,539.99
386,20210106,20210118,20210113,22631,SO51333,1,1120.49
529,20210106,20210118,20210113,22631,SO51333,1,3.99
539,20210106,20210118,20210113,22631,SO51333,1,24.99
382,20210106,20210118,20210113,19335,SO51334,1,1120.49
490,20210106,20210118,20210113,19335,SO51334,1,53.99
604,20210106,20210118,20210113,21004,SO51335,1,539.99
538,20210106,20210118,20210113,21004,SO51335,1,21.49
376,20210107,20210119,20210114,18243,SO51336,1,2443.35
540,20210107,20210119,20210114,18243,SO51336,1,32.60
529,20210107,20210119,20210114,18243,SO51336,1,3.99
378,20210107,20210119,20210114,18220,SO51337,1,2443.35
382,20210107,20210119,20210114,16339,SO51338,1,1120.49
359,20210107,20210119,20210114,12462,SO51339,1,2294.99
478,20210107,20210119,20210114,12462,SO51339,1,9.99
472,20210107,20210119,20210114,12462,SO51339,1,63.50
477,20210107,20210119,20210114,12462,SO51339,1,4.99
589,20210107,20210119,20210114,13789,SO51340,1,769.49
234,20210107,20210119,20210114,13789,SO51340,1,49.99
378,20210107,20210119,20210114,12301,SO51341,1,2443.35
529,20210107,20210119,20210114,12301,SO51341,1,3.99
540,20210107,20210119,20210114,12301,SO51341,1,32.60
480,20210107,20210119,20210114,12301,SO51341,1,2.29
380,20210107,20210119,20210114,19359,SO51342,1,2443.35
217,20210107,20210119,20210114,19359,SO51342,1,34.99
376,20210107,20210119,20210114,11439,SO51343,1,2443.35
479,20210107,20210119,20210114,11439,SO51343,1,8.99
477,20210107,20210119,20210114,11439,SO51343,1,4.99
581,20210107,20210119,20210114,16793,SO51344,1,1700.99
539,20210107,20210119,20210114,16793,SO51344,1,24.99
529,20210107,20210119,20210114,16793,SO51344,1,3.99
225,20210107,20210119,20210114,16793,SO51344,1,8.99
237,20210107,20210119,20210114,16793,SO51344,1,49.99
361,20210107,20210119,20210114,11267,SO51345,1,2294.99
478,20210107,20210119,20210114,11267,SO51345,1,9.99
477,20210107,20210119,20210114,11267,SO51345,1,4.99
487,20210107,20210119,20210114,11267,SO51345,1,54.99
363,20210107,20210119,20210114,11270,SO51346,1,2294.99
485,20210107,20210119,20210114,11270,SO51346,1,21.98
217,20210107,20210119,20210114,11270,SO51346,1,34.99
490,20210107,20210119,20210114,11270,SO51346,1,53.99
361,20210107,20210119,20210114,11062,SO51347,1,2294.99
485,20210107,20210119,20210114,11062,SO51347,1,21.98
222,20210107,20210119,20210114,11062,SO51347,1,34.99
361,20210107,20210119,20210114,11167,SO51348,1,2294.99
537,20210107,20210119,20210114,11167,SO51348,1,35.00
384,20210107,20210119,20210114,23310,SO51349,1,1120.49
539,20210107,20210119,20210114,23310,SO51349,1,24.99
529,20210107,20210119,20210114,23310,SO51349,1,3.99
480,20210107,20210119,20210114,23310,SO51349,1,2.29
359,20210107,20210119,20210114,11054,SO51350,1,2294.99
487,20210107,20210119,20210114,11054,SO51350,1,54.99
488,20210107,20210119,20210114,11054,SO51350,1,53.99
355,20210107,20210119,20210114,11446,SO51351,1,2319.99
222,20210107,20210119,20210114,11446,SO51351,1,34.99
363,20210107,20210119,20210114,11093,SO51352,1,2294.99
485,20210107,20210119,20210114,11093,SO51352,1,21.98
222,20210107,20210119,20210114,11093,SO51352,1,34.99
481,20210107,20210119,20210114,11093,SO51352,1,8.99
579,20210107,20210119,20210114,25092,SO51353,1,1214.85
541,20210107,20210119,20210114,25092,SO51353,1,28.99
530,20210107,20210119,20210114,25092,SO51353,1,4.99
225,20210107,20210119,20210114,25092,SO51353,1,8.99
363,20210107,20210119,20210114,11454,SO51354,1,2294.99
584,20210107,20210119,20210114,22260,SO51355,1,539.99
538,20210107,20210119,20210114,22260,SO51355,1,21.49
480,20210107,20210119,20210114,22260,SO51355,1,2.29
382,20210107,20210119,20210114,19393,SO51356,1,1120.49
479,20210107,20210119,20210114,19393,SO51356,1,8.99
477,20210107,20210119,20210114,19393,SO51356,1,4.99
606,20210107,20210119,20210114,22415,SO51357,1,539.99
538,20210107,20210119,20210114,22415,SO51357,1,21.49
491,20210107,20210119,20210114,22415,SO51357,1,53.99
579,20210107,20210119,20210114,17833,SO51358,1,1214.85
541,20210107,20210119,20210114,17833,SO51358,1,28.99
530,20210107,20210119,20210114,17833,SO51358,1,4.99
480,20210107,20210119,20210114,17833,SO51358,1,2.29
372,20210108,20210120,20210115,18240,SO51359,1,2443.35
479,20210108,20210120,20210115,18240,SO51359,1,8.99
477,20210108,20210120,20210115,18240,SO51359,1,4.99
491,20210108,20210120,20210115,18240,SO51359,1,53.99
225,20210108,20210120,20210115,18240,SO51359,1,8.99
357,20210108,20210120,20210115,11388,SO51360,1,2319.99
478,20210108,20210120,20210115,11388,SO51360,1,9.99
477,20210108,20210120,20210115,11388,SO51360,1,4.99
484,20210108,20210120,20210115,11388,SO51360,1,7.95
376,20210108,20210120,20210115,25795,SO51361,1,2443.35
540,20210108,20210120,20210115,25795,SO51361,1,32.60
529,20210108,20210120,20210115,25795,SO51361,1,3.99
480,20210108,20210120,20210115,25795,SO51361,1,2.29
581,20210108,20210120,20210115,16797,SO51362,1,1700.99
529,20210108,20210120,20210115,16797,SO51362,1,3.99
539,20210108,20210120,20210115,16797,SO51362,1,24.99
480,20210108,20210120,20210115,16797,SO51362,1,2.29
596,20210108,20210120,20210115,15557,SO51363,1,539.99
478,20210108,20210120,20210115,15557,SO51363,1,9.99
477,20210108,20210120,20210115,15557,SO51363,1,4.99
590,20210108,20210120,20210115,13741,SO51364,1,769.49
359,20210108,20210120,20210115,11156,SO51365,1,2294.99
528,20210108,20210120,20210115,11156,SO51365,1,4.99
537,20210108,20210120,20210115,11156,SO51365,1,35.00
487,20210108,20210120,20210115,11156,SO51365,1,54.99
583,20210108,20210120,20210115,14007,SO51366,1,1700.99
604,20210108,20210120,20210115,19270,SO51367,1,539.99
481,20210108,20210120,20210115,19270,SO51367,1,8.99
605,20210108,20210120,20210115,19763,SO51368,1,539.99
222,20210108,20210120,20210115,19763,SO51368,1,34.99
573,20210108,20210120,20210115,24434,SO51369,1,2384.07
479,20210108,20210120,20210115,24434,SO51369,1,8.99
477,20210108,20210120,20210115,24434,SO51369,1,4.99
575,20210108,20210120,20210115,24417,SO51370,1,2384.07
541,20210108,20210120,20210115,24417,SO51370,1,28.99
530,20210108,20210120,20210115,24417,SO51370,1,4.99
477,20210108,20210120,20210115,24417,SO51370,1,4.99
479,20210108,20210120,20210115,24417,SO51370,1,8.99
222,20210108,20210120,20210115,24417,SO51370,1,34.99
606,20210108,20210120,20210115,22259,SO51371,1,539.99
479,20210108,20210120,20210115,22259,SO51371,1,8.99
477,20210108,20210120,20210115,22259,SO51371,1,4.99
225,20210108,20210120,20210115,22259,SO51371,1,8.99
390,20210108,20210120,20210115,26995,SO51372,1,1120.49
539,20210108,20210120,20210115,26995,SO51372,1,24.99
584,20210108,20210120,20210115,22414,SO51373,1,539.99
222,20210108,20210120,20210115,22414,SO51373,1,34.99
372,20210109,20210121,20210116,18205,SO51374,1,2443.35
214,20210109,20210121,20210116,18205,SO51374,1,34.99
380,20210109,20210121,20210116,18209,SO51375,1,2443.35
214,20210109,20210121,20210116,18209,SO51375,1,34.99
372,20210109,20210121,20210116,18218,SO51376,1,2443.35
579,20210109,20210121,20210116,14047,SO51377,1,1214.85
214,20210109,20210121,20210116,14047,SO51377,1,34.99
597,20210109,20210121,20210116,21501,SO51378,1,539.99
234,20210109,20210121,20210116,21501,SO51378,1,49.99
587,20210109,20210121,20210116,13745,SO51379,1,769.49
536,20210109,20210121,20210116,13745,SO51379,1,29.99
528,20210109,20210121,20210116,13745,SO51379,1,4.99
222,20210109,20210121,20210116,13745,SO51379,1,34.99
353,20210109,20210121,20210116,11295,SO51380,1,2319.99
528,20210109,20210121,20210116,11295,SO51380,1,4.99
537,20210109,20210121,20210116,11295,SO51380,1,35.00
483,20210109,20210121,20210116,11295,SO51380,1,120.00
363,20210109,20210121,20210116,11129,SO51381,1,2294.99
361,20210109,20210121,20210116,11152,SO51382,1,2294.99
586,20210109,20210121,20210116,25722,SO51383,1,742.35
217,20210109,20210121,20210116,25722,SO51383,1,34.99
359,20210109,20210121,20210116,11103,SO51384,1,2294.99
477,20210109,20210121,20210116,11103,SO51384,1,4.99
478,20210109,20210121,20210116,11103,SO51384,1,9.99
491,20210109,20210121,20210116,11103,SO51384,1,53.99
465,20210109,20210121,20210116,11103,SO51384,1,24.49
361,20210109,20210121,20210116,11070,SO51385,1,2294.99
528,20210109,20210121,20210116,11070,SO51385,1,4.99
537,20210109,20210121,20210116,11070,SO51385,1,35.00
480,20210109,20210121,20210116,11070,SO51385,1,2.29
484,20210109,20210121,20210116,11070,SO51385,1,7.95
355,20210109,20210121,20210116,11072,SO51386,1,2319.99
485,20210109,20210121,20210116,11072,SO51386,1,21.98
490,20210109,20210121,20210116,11072,SO51386,1,53.99
591,20210109,20210121,20210116,11942,SO51387,1,564.99
478,20210109,20210121,20210116,11942,SO51387,1,9.99
477,20210109,20210121,20210116,11942,SO51387,1,4.99
222,20210109,20210121,20210116,11942,SO51387,1,34.99
355,20210109,20210121,20210116,11455,SO51388,1,2319.99
384,20210109,20210121,20210116,19428,SO51389,1,1120.49
225,20210109,20210121,20210116,19428,SO51389,1,8.99
234,20210109,20210121,20210116,19428,SO51389,1,49.99
584,20210109,20210121,20210116,25611,SO51390,1,539.99
467,20210109,20210121,20210116,25611,SO51390,1,24.49
374,20210110,20210122,20210117,19437,SO51391,1,2443.35
540,20210110,20210122,20210117,19437,SO51391,1,32.60
529,20210110,20210122,20210117,19437,SO51391,1,3.99
372,20210110,20210122,20210117,16388,SO51392,1,2443.35
477,20210110,20210122,20210117,16388,SO51392,1,4.99
479,20210110,20210122,20210117,16388,SO51392,1,8.99
222,20210110,20210122,20210117,16388,SO51392,1,34.99
376,20210110,20210122,20210117,16394,SO51393,1,2443.35
214,20210110,20210122,20210117,16394,SO51393,1,34.99
380,20210110,20210122,20210117,19416,SO51394,1,2443.35
